ICD9Code,DisplayName,GroupDisplayName,ClassDisplayName,SubclassDisplayName
945.05,Burn of unspecified degree of knee,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
945.06,Burn of unspecified degree of thigh (any part),"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
945.09,Burn of unspecified degree of multiple sites of lower limb(s),"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
945.1,Erythema due to burn (first degree) of lower limb(s),"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
945.10,Erythema due to burn (first degree) of unspecified site of lower limb (leg),"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
945.11,Erythema due to burn (first degree) of toe(s) (nail),"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
945.12,Erythema due to burn (first degree) of foot,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
945.13,Erythema due to burn (first degree) of ankle,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
945.14,Erythema due to burn (first degree) of lower leg,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
945.15,Erythema due to burn (first degree) of knee,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
945.16,Erythema due to burn (first degree) of thigh (any part),"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
945.19,Erythema due to burn (first degree) of multiple sites of lower limb(s),"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
945.2,Blisters with epidermal loss due to burn (second degree) of lower limb(s),"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
945.20,Blisters epidermal loss (second degree) of unspecified site of lower limb (leg),"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
945.21,Blisters with epidermal loss due to burn (second degree) of toe(s) (nail),"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
945.22,Blisters with epidermal loss due to burn (second degree) of foot,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
945.23,Blisters with epidermal loss due to burn (second degree) of ankle,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
945.24,Blisters with epidermal loss due to burn (second degree) of lower leg,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
945.25,Blisters with epidermal loss due to burn (second degree) of knee,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
945.26,Blisters with epidermal loss due to burn (second degree) of thigh (any part),"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
945.29,Blisters with epidermal loss due to burn (second degree) of multiple sites of lower limb(s),"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
945.30,Full-thickness skin loss due to burn (third degree nos) of unspecified site of lower limb,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
945.31,Full-thickness skin loss due to burn (third degree nos) of toe(s) (nail),"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
945.32,Full-thickness skin loss due to burn (third degree nos) of foot,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
945.34,Full-thickness skin loss due to burn (third degree nos) of lower leg,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
945.36,Full-thickness skin loss due to burn (third degree nos) of thigh (any part),"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
945.39,Full-thickness skin loss due to burn (third degree nos) of multiple sites of lower limb(s),"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
945.40,Deep necrosis of underlying tissues due to burn (deep third degree) of unspecified site of lower limb (leg) without loss of a body part,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
945.44,Deep necrosis of underlying tissues due to burn (deep third degree) of lower leg without loss of lower leg,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
945.46,Deep necrosis of underlying tissues due to burn (deep third degree) of thigh (any part) without loss of thigh,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
945.49,Deep necrosis of underlying tissues due to burn (deep third degree) of multiple sites of lower limb(s) without loss of a body part,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
945.50,Deep necrosis of underlying tissues due to burn (deep third degree) of unspecified site lower limb (leg) with loss of a body part,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
945.53,Deep necrosis of underlying tissues due to burn (deep third degree) of ankle with loss of ankle,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
945.54,Deep necrosis of underlying tissues due to burn (deep third degree) of lower leg with loss of lower leg,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
945.59,Deep necrosis of underlying tissues due to burn (deep third degree) of multiple sites of lower limb(s) with loss of a body part,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
946,Burns of multiple specified sites,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
946.0,Burns of multiple specified sites unspecified degree,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
946.1,Erythema due to burn (first degree) of multiple specified sites,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
946.2,Blisters with epidermal loss due to burn (second degree) of multiple specified sites,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
946.3,Full-thickness skin loss due to burn (third degree nos) of multiple specified sites,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
947.0,Burn of mouth and pharynx,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
947.1,Burn of larynx trachea and lung,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
947.2,Burn of esophagus,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
947.3,Burn of gastrointestinal tract,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
947.9,Burn of internal organ unspecified site,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
948,Burns classified according to extent of body surface involved,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
948.00,Burn (any degree) involving less than 10 percent of body surface with third degree burn of less than 10 percent or unspecified amount,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
948.10,Burn (any degree) involving 10-19 percent of body surface with third degree burn of less than 10 percent or unspecified amount,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
948.11,Burn (any degree) involving 10-19 percent of body surface with third degree burn of 10-19%,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
948.20,Burn (any degree) involving 20-29 percent of body surface with third degree burn of less than 10 percent or unspecified amount,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
948.21,Burn (any degree) involving 20-29 percent of body surface with third degree burn of 10-19%,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
948.22,Burn (any degree) involving 20-29 percent of body surface with third degree burn of 20-29%,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
948.30,Burn (any degree) involving 30-39 percent of body surface with third degree burn of less than 10 percent or unspecified amount,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
948.32,Burn (any degree) involving 30-39 percent of body surface with third degree burn of 20-29%,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
948.33,Burn (any degree) involving 30-39 percent of body surface with third degree burn of 30-39%,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
948.40,Burn (any degree) involving 40-49 percent of body surface with third degree burn of less than 10 percent or unspecified amount,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
948.41,Burn (any degree) involving 40-49 percent of body surface with third degree burn of 10-19%,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
948.44,Burn (any degree) involving 40-49 percent of body surface with third degree burn of 40-49%,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
948.50,Burn (any degree) involving 50-59 percent of body surface with third degree burn of less than 10 percent or unspecified amount,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
948.52,Burn (any degree) involving 50-59 percent of body surface with third degree burn of 20-29%,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
948.60,Burn (any degree) involving 60-69 percent of body surface with third degree burn of less than 10 percent or unspecified amount,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
948.70,Burn (any degree) involving 70-79 percent of body surface with third degree burn of less than 10 percent or unspecified amount,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
948.74,Burn (any degree) involving 70-79 percent of body surface with third degree burn of 40-49%,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
948.77,Burn (any degree) involving 70-79 percent of body surface with third degree burn of 70-79%,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
948.80,Burn (any degree) involving 80-89 percent of body surface with third degree burn of less than 10 percent or unspecified amount,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
948.81,Burn (any degree) involving 80-89 percent of body surface with third degree burn of 10-19%,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
948.85,Burn (any degree) involving 80-89 percent of body surface with third degree burn of 50-59%,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
948.90,Burn (any degree) involving 90 percent or more of body surface with third degree burn of less than 10 percent or unspecified amount,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
948.96,Burn (any degree) involving 90 percent or more of body surface with third degree burn of 60-69%,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
948.97,Burn (any degree) involving 90 percent or more of body surface with third degree burn of 70-79%,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
949,Burn unspecified site,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
949.0,Burn of unspecified site unspecified degree,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
949.1,Erythema due to burn (first degree) unspecified site,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
949.2,Blisters with epidermal loss due to burn (second degree) unspecified site,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
949.3,Full-thickness skin loss due to burn (third degree nos) unspecified site,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
949.4,Deep necrosis of underlying tissue due to burn (deep third degree) unspecified site without loss of a body part,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Burns
950.0,Optic nerve injury,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Injury To Nerves And Spinal Cord
950.2,Injury to optic pathways,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Injury To Nerves And Spinal Cord
950.3,Injury to visual cortex,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Injury To Nerves And Spinal Cord
950.9,Injury to unspecified optic nerve and pathways,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Injury To Nerves And Spinal Cord
951.0,Injury to oculomotor nerve,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Injury To Nerves And Spinal Cord
951.1,Injury to trochlear nerve,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Injury To Nerves And Spinal Cord
951.2,Injury to trigeminal nerve,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Injury To Nerves And Spinal Cord
951.3,Injury to abducens nerve,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Injury To Nerves And Spinal Cord
951.4,Injury to facial nerve,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Injury To Nerves And Spinal Cord
951.5,Injury to acoustic nerve,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Injury To Nerves And Spinal Cord
951.8,Injury to other specified cranial nerves,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Injury To Nerves And Spinal Cord
951.9,Injury to unspecified cranial nerve,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Injury To Nerves And Spinal Cord
952.00,C1-c4 level spinal cord injury unspecified,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Injury To Nerves And Spinal Cord
952.01,C1-c4 level with complete lesion of spinal cord,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Injury To Nerves And Spinal Cord
952.03,C1-c4 level with central cord syndrome,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Injury To Nerves And Spinal Cord
952.04,C1-c4 level with other specified spinal cord injury,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Injury To Nerves And Spinal Cord
952.05,C5-c7 level spinal cord injury unspecified,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Injury To Nerves And Spinal Cord
